1890.0000 4.36392 6.53962
1900.0000 4.55737 6.69125
1910.0000 4.63063 6.39266
1920.0000 4.47859 6.76819
1930.0000 4.66437 6.71778
1940.0000 5.19542 6.36551
1950.0000 5.34270 6.73414
1960.0000 5.58626 6.64683
1970.0000 5.63633 5.73467
1980.0000 5.67808 5.82263
1990.0000 5.32231 5.97713
2000.0000 4.61224 5.73634
2010.0000 4.46034 5.46626
2020.0000 4.86792 5.63080
2030.0000 4.55979 4.82979
2040.0000 4.67792 4.09980
2050.0000 4.14648 4.66691
2060.0000 3.77834 4.17376
2070.0000 3.79154 4.14191
2080.0000 3.70788 3.96660
2090.0000 3.87293 4.16052
2100.0000 4.21097 4.08080
2110.0000 4.59524 4.05676
2120.0000 4.49517 3.79786
2130.0000 4.67671 3.55410
2140.0000 4.67262 3.87035
2150.0000 4.44518 4.18366
2160.0000 4.90867 4.31796
2170.0000 4.92596 3.94324
2180.0000 4.19946 3.87894
2190.0000 3.49078 4.02840
2200.0000 3.11976 3.85799
2210.0000 3.32611 3.92629
2220.0000 3.20009 3.94808
2230.0000 3.70809 4.32295
2240.0000 3.81958 4.15352
2250.0000 4.02632 4.42983
2260.0000 3.74732 3.85518
2270.0000 3.79875 4.05739
2280.0000 3.47664 4.56724
2290.0000 3.59744 4.31147
2300.0000 3.59172 3.87529
2310.0000 3.28303 3.72015
2320.0000 3.53272 3.39042
2330.0000 3.44576 3.73205
2340.0000 3.35773 3.24916
2350.0000 3.17685 2.96888
2360.0000 2.86182 3.11120
2370.0000 2.50852 3.07573
2380.0000 2.10147 3.07100
2390.0000 1.55866 3.54735
2400.0000 1.97491 3.68009
2410.0000 1.87956 3.27446
2420.0000 1.81920 3.75665
2430.0000 2.07683 4.11001
2440.0000 2.26110 3.84620
2450.0000 2.65245 3.74946
2460.0000 2.79051 4.30018
2470.0000 2.79070 5.16705
2480.0000 3.07716 5.75290
2490.0000 3.25956 6.03871
2500.0000 3.27658 6.15166
2510.0000 3.03503 6.09242
2520.0000 2.98105 6.04108
2530.0000 2.98945 6.36468
2540.0000 2.98798 6.26512
2550.0000 3.76043 6.34954
2560.0000 3.86901 6.16284
2570.0000 4.07043 6.29183
2580.0000 4.17104 5.93433
2590.0000 4.53038 6.38596
2600.0000 4.63879 6.17539
2610.0000 4.77986 6.11309
2620.0000 4.36194 6.17056
2630.0000 4.32030 5.60921
2640.0000 3.96792 4.49879
2650.0000 3.45983 4.52852
2660.0000 3.34737 4.49936
2670.0000 2.80240 4.07728
2680.0000 3.16857 3.52658
2690.0000 2.47588 3.42053
2700.0000 2.61634 2.99890
2710.0000 2.70467 3.00988
2720.0000 2.41028 2.94660
2730.0000 2.59000 2.94481
2740.0000 2.62574 2.87249
2750.0000 2.11641 3.24162
2760.0000 2.16644 3.35091
2770.0000 2.14142 3.95263
2780.0000 2.09909 3.71358
2790.0000 1.91582 4.45063
2800.0000 2.38251 4.40303
2810.0000 2.47786 5.08836
2820.0000 2.52153 5.39365
2830.0000 2.44619 5.48231
2840.0000 2.47106 5.44248
2850.0000 2.41575 5.64684
2860.0000 2.41264 5.82334
2870.0000 1.99993 6.18584
2880.0000 1.49955 5.98077
2890.0000 1.18581 6.05212
2900.0000 0.52185 5.19745
2910.0000 0.20759 4.64986
2920.0000 -0.00960 4.64869
2930.0000 0.30967 4.86618
2940.0000 0.26681 4.95351
2950.0000 0.89279 5.35693
2960.0000 0.67823 5.63305
2970.0000 0.42627 5.93067
2980.0000 0.59061 6.17731
2990.0000 0.99103 6.53327
3000.0000 0.89149 7.20808
3010.0000 0.78065 6.67624
3020.0000 0.44210 6.76086
3030.0000 0.20262 5.63356
3040.0000 -0.00286 6.18273
3050.0000 0.41262 6.42741
3060.0000 -0.06736 6.03738
3070.0000 -0.74271 5.83055
3080.0000 -1.38441 5.99171
3090.0000 -1.18860 6.00851
3100.0000 -1.33607 6.44347
3110.0000 -1.12122 6.47147
3120.0000 -1.43675 6.20086
3130.0000 -1.30874 6.16728
3140.0000 -1.66562 5.94710
3150.0000 -1.99900 6.27304
3160.0000 -1.76134 6.46978
3170.0000 -1.36652 6.71097
3180.0000 -1.97108 7.15550
3190.0000 -2.77942 7.42300
3200.0000 -2.71431 7.74962
3210.0000 -3.22846 7.57936
3220.0000 -2.88776 7.81505
3230.0000 -2.97084 8.07612
3240.0000 -2.54250 8.17905
3250.0000 -2.59832 8.07004
3260.0000 -2.60958 8.37830
3270.0000 -2.63705 8.82872
3280.0000 -2.40661 8.55996
3290.0000 -2.74198 8.63797
3300.0000 -3.37837 8.39899
3310.0000 -3.46626 8.36276
3320.0000 -3.21173 8.22199
3330.0000 -3.14521 8.28149
3340.0000 -3.62990 8.54984
3350.0000 -3.56842 8.44507
3360.0000 -3.85521 8.13455
3370.0000 -3.34964 8.06158
3380.0000 -3.73604 8.27590
3390.0000 -4.22186 8.56722
3400.0000 -4.02964 8.58220
3410.0000 -3.95135 8.72258
3420.0000 -3.85375 8.71943
3430.0000 -3.49490 9.10299
3440.0000 -2.96661 9.14517
3450.0000 -2.11381 9.15419
3460.0000 -2.11361 8.70162
3470.0000 -2.66383 8.63099
3480.0000 -2.78557 9.18317
3490.0000 -3.22976 9.41634
3500.0000 -3.05309 9.26572
3510.0000 -2.60650 9.30500
3520.0000 -2.32397 9.63536
3530.0000 -2.46826 9.44523
3540.0000 -2.39991 9.35017
3550.0000 -2.40037 9.95980
3560.0000 -1.81081 10.00124
3570.0000 -1.43959 9.57941
3580.0000 -1.13321 9.63686
3590.0000 -0.97273 10.35112
3600.0000 -0.60973 10.30436
3610.0000 -0.97858 10.64512
3620.0000 -1.20011 10.46738
3630.0000 -1.56941 10.22442
3640.0000 -0.86708 9.67589
3650.0000 -1.10319 10.10965
3660.0000 -0.88746 9.99779
3670.0000 -0.62813 9.27458
3680.0000 -0.39648 8.99105
3690.0000 -0.78167 8.71813
3700.0000 -1.70078 8.23495
3710.0000 -1.20942 8.83109
3720.0000 -1.04479 9.30872
3730.0000 -0.95996 9.34949
3740.0000 -1.21910 9.55293
3750.0000 -1.67562 9.40373
3760.0000 -2.04064 9.15929
3770.0000 -2.31514 9.52250
3780.0000 -2.44273 9.70718
3790.0000 -2.76066 10.01238
3800.0000 -2.44285 9.62749
3810.0000 -2.96131 9.35017
3820.0000 -3.20857 8.67135
3830.0000 -2.98971 8.26956
3840.0000 -2.94456 8.43282
3850.0000 -2.24892 8.09601
3860.0000 -2.09169 8.21426
3870.0000 -2.16645 7.87157
3880.0000 -2.33906 7.65805
3890.0000 -2.68138 7.63274
3900.0000 -2.75701 7.57782
3910.0000 -2.96404 7.37541
3920.0000 -3.30178 7.30228
3930.0000 -3.46717 7.37694
3940.0000 -3.41557 7.06728
3950.0000 -3.43902 7.40583
3960.0000 -3.60721 7.23035
3970.0000 -3.57938 7.68634
3980.0000 -2.85825 7.26024
3990.0000 -2.77788 7.04909
4000.0000 -2.12746 6.92467
4010.0000 -2.23727 6.63366
4020.0000 -2.49774 6.46080
4030.0000 -2.21548 6.65997
4040.0000 -1.95194 6.08313
4050.0000 -2.01658 5.70783
4060.0000 -2.57026 5.55161
4070.0000 -2.41328 5.54961
4080.0000 -2.36070 5.50446
4090.0000 -2.37236 5.24433
4100.0000 -2.35828 5.22235
4110.0000 -2.41339 4.91414
4120.0000 -2.29926 4.05738
4130.0000 -2.35735 4.97603
4140.0000 -2.18691 3.89525
4150.0000 -2.80192 4.21376
4160.0000 -2.84323 4.41295
4170.0000 -2.60589 4.04413
4180.0000 -2.56374 4.10643
4190.0000 -2.05038 4.39324
4200.0000 -2.15415 3.87483
4210.0000 -1.78271 3.62701
4220.0000 -2.03547 4.03292
4230.0000 -2.11731 4.41142
4240.0000 -2.33612 4.25959
4250.0000 -1.95399 4.81141
4260.0000 -1.55819 5.30300
4270.0000 -1.45972 5.46977
4280.0000 -1.15655 5.55629
4290.0000 -0.74042 5.78057
4300.0000 -0.84040 5.93005
4310.0000 -0.91874 6.17641
4320.0000 -0.50103 6.63609
4330.0000 -0.09366 6.73532
4340.0000 0.22195 6.59452
4350.0000 -0.06738 6.58317
4360.0000 0.18599 6.43947
4370.0000 0.13327 6.34582
4380.0000 0.08010 5.95045
4390.0000 0.05844 6.58186
4400.0000 -0.06186 6.41917
4410.0000 -0.40243 5.88579
4420.0000 -0.27015 6.19085
4430.0000 -0.41007 6.30149
4440.0000 -0.50504 6.51889
4450.0000 -0.15233 6.39726
4460.0000 -0.24165 6.42080
4470.0000 -0.19599 6.52886
4480.0000 -0.00398 6.51271
4490.0000 0.12123 7.19336
4500.0000 -0.20068 7.49493
4510.0000 -0.22982 8.21587
4520.0000 0.09500 7.98404
4530.0000 0.64418 8.19225
4540.0000 0.40653 7.73346
4550.0000 -0.01621 8.42425
4560.0000 -0.48464 8.41101
4570.0000 -0.75734 9.05799
4580.0000 -1.00124 9.25966
4590.0000 -0.77778 9.06924
4600.0000 -0.56742 9.44461
4610.0000 -0.96511 9.33316
4620.0000 -1.55511 8.59971
4630.0000 -1.44897 8.53008
4640.0000 -1.29977 8.62014
4650.0000 -1.28907 8.99904
4660.0000 -1.68171 8.70177
4670.0000 -1.91930 8.67420
4680.0000 -1.85300 9.06139
4690.0000 -1.70590 9.29830
4700.0000 -1.95284 9.41806
4710.0000 -2.23827 9.31457
4720.0000 -2.10872 8.95654
4730.0000 -2.07485 8.73835
4740.0000 -2.44618 9.06846
4750.0000 -2.44513 7.88279
4760.0000 -2.26326 7.95508
4770.0000 -1.89394 7.02482
4780.0000 -1.93370 7.35930
4790.0000 -2.15394 7.29130
4800.0000 -1.88968 7.31339
4810.0000 -2.23101 7.35222
4820.0000 -2.40149 7.51270
4830.0000 -2.10381 7.12271
4840.0000 -2.10448 6.61719
4850.0000 -2.42804 6.02554
4860.0000 -2.64973 5.75621
4870.0000 -2.80611 5.62544
4880.0000 -3.32158 4.69116
4890.0000 -3.94872 4.67487
4900.0000 -4.07233 4.31233
4910.0000 -3.83919 4.08209
4920.0000 -3.44434 4.59762
4930.0000 -2.99335 4.28376
4940.0000 -2.43315 4.36053
4950.0000 -2.29274 4.61751
4960.0000 -2.20671 5.03864
4970.0000 -2.50877 4.81767
4980.0000 -2.68827 4.96473
4990.0000 -1.88725 4.64849
5000.0000 -1.77291 4.58023
5010.0000 -1.55324 4.30761
5020.0000 -2.45364 3.99342
5030.0000 -2.73532 3.86758
5040.0000 -2.85028 3.98542
5050.0000 -3.02151 3.50196
5060.0000 -2.45312 2.98367
5070.0000 -2.11256 2.90628
5080.0000 -2.49795 3.11956
5090.0000 -2.66797 3.40621
5100.0000 -3.24526 3.51545
5110.0000 -2.97066 3.12235
5120.0000 -2.28513 3.28350
5130.0000 -2.12320 3.35391
5140.0000 -1.40277 3.01059
5150.0000 -1.37558 3.00300
5160.0000 -1.74117 2.72702
5170.0000 -1.79740 2.90219
5180.0000 -1.76543 3.46292
5190.0000 -1.48783 3.54844
5200.0000 -1.64140 3.89543
5210.0000 -1.49775 3.70835
5220.0000 -1.89774 3.81120
5230.0000 -1.70090 3.98245
5240.0000 -1.05396 4.13215
5250.0000 -1.00541 4.19786
5260.0000 -0.89205 4.14919
5270.0000 -1.17754 4.03388
5280.0000 -1.46691 3.84816
5290.0000 -1.34602 4.43623
5300.0000 -1.75356 4.52781
5310.0000 -2.04084 4.37786
5320.0000 -2.51652 3.84033
5330.0000 -2.23132 3.86043
5340.0000 -2.24065 3.71238
5350.0000 -2.52661 3.68884
5360.0000 -2.73572 3.43568
5370.0000 -3.09129 3.31579
5380.0000 -3.57323 3.01515
5390.0000 -3.23973 2.67023
5400.0000 -3.02100 2.94953
5410.0000 -2.82266 3.46500
5420.0000 -3.06866 3.62257
5430.0000 -2.65088 3.83478
5440.0000 -1.89683 3.96829
5450.0000 -2.14033 4.56842
5460.0000 -2.54233 4.11156
5470.0000 -2.77278 4.73859
5480.0000 -3.00717 4.85524
5490.0000 -3.15804 4.59487
5500.0000 -3.67843 4.83346
5510.0000 -3.30839 4.64847
5520.0000 -3.70308 4.99325
5530.0000 -3.54520 4.81138
5540.0000 -2.88554 4.53861
5550.0000 -2.62531 5.18195
5560.0000 -2.48073 5.40935
5570.0000 -3.00852 5.16483
5580.0000 -2.87520 4.65595
5590.0000 -3.10075 4.91676
5600.0000 -3.08389 4.60840
5610.0000 -2.68870 5.26707
5620.0000 -2.49400 5.03211
5630.0000 -2.93562 5.09968
5640.0000 -3.40989 5.72370
5650.0000 -3.46529 5.96545
5660.0000 -3.63023 6.23058
5670.0000 -3.79173 5.67196
5680.0000 -3.90974 5.82499
5690.0000 -4.00510 5.45682
5700.0000 -3.66235 5.33015
5710.0000 -3.58894 4.81571
5720.0000 -3.88992 5.03575
5730.0000 -3.90063 5.11906
5740.0000 -3.93253 5.22214
5750.0000 -4.01341 5.27965
5760.0000 -4.22356 5.43997
5770.0000 -3.33168 5.45200
5780.0000 -2.91021 5.49115
5790.0000 -3.13813 5.48135
5800.0000 -2.92658 5.20093
5810.0000 -3.30750 5.19911
5820.0000 -3.06928 5.55755
5830.0000 -2.77724 5.26253
5840.0000 -3.33075 5.41383
5850.0000 -3.44783 4.62061
5860.0000 -2.94381 4.58000
5870.0000 -2.59229 5.30005
5880.0000 -3.11750 4.85806
5890.0000 -3.64254 4.49610
5900.0000 -3.50473 4.06422
5910.0000 -2.96445 3.78149
5920.0000 -2.61539 3.85964
5930.0000 -2.20291 3.68171
5940.0000 -1.98705 3.40994
5950.0000 -2.07433 3.42570
5960.0000 -2.34658 3.44199
5970.0000 -2.06547 3.36621
5980.0000 -1.87946 2.93916
5990.0000 -1.61205 2.63300
6000.0000 -1.54996 2.89135
6010.0000 -1.80788 2.93260
6020.0000 -1.86491 3.15038
6030.0000 -1.69209 3.17471
6040.0000 -2.05346 2.53402
6050.0000 -2.08150 2.02922
6060.0000 -2.04982 2.05524
6070.0000 -1.67134 2.00628
6080.0000 -1.68633 2.00492
6090.0000 -1.61841 1.76901
6100.0000 -1.89648 1.92900
6110.0000 -1.34717 1.70664
6120.0000 -1.14865 1.88033
6130.0000 -2.12457 2.10190
6140.0000 -2.38290 1.98235
6150.0000 -2.75781 2.20738
6160.0000 -2.99303 1.89701
6170.0000 -3.24919 2.07479
6180.0000 -3.25444 2.07577
6190.0000 -3.28403 1.82426
6200.0000 -3.58751 1.37916
6210.0000 -3.85741 1.12405
6220.0000 -3.71185 1.49560
6230.0000 -4.16276 1.79476
6240.0000 -3.98163 1.42191
6250.0000 -4.68299 1.41674
6260.0000 -5.14062 1.90921
6270.0000 -5.11385 2.25701
6280.0000 -5.03269 1.93094
6290.0000 -4.90733 2.11013
6300.0000 -4.58588 2.65359
6310.0000 -4.28889 3.14847
6320.0000 -4.34173 2.87609
6330.0000 -5.00528 2.67102
6340.0000 -5.05220 2.45607
6350.0000 -4.96572 2.68604
6360.0000 -5.24232 2.69074
6370.0000 -4.89363 2.45928
6380.0000 -5.01141 2.39551
6390.0000 -4.76216 2.13394
6400.0000 -5.02265 1.79591
6410.0000 -5.27023 1.77210
6420.0000 -5.45389 1.12329
6430.0000 -5.53773 0.48288
6440.0000 -5.34944 0.55190
6450.0000 -5.27130 0.64348
6460.0000 -5.00993 0.32855
6470.0000 -5.51514 0.11205
6480.0000 -5.85138 -0.30309
6490.0000 -5.73953 -0.30862
6500.0000 -6.16245 -0.10228
6510.0000 -5.65675 -0.22701
6520.0000 -5.86030 -0.68964
6530.0000 -6.18230 -0.12392
6540.0000 -6.12008 -0.06653
6550.0000 -5.70367 0.23261
6560.0000 -5.63253 0.39411
6570.0000 -5.22556 0.36547
6580.0000 -5.75816 0.71543
6590.0000 -5.88517 0.52870
6600.0000 -6.19183 0.29532
6610.0000 -6.18263 -0.57403
6620.0000 -6.66575 -0.31433
6630.0000 -6.43351 -0.35191
6640.0000 -6.43491 -0.12424
6650.0000 -6.33220 -0.36917
6660.0000 -6.23484 -0.73312
6670.0000 -5.72140 -1.10139
6680.0000 -5.57518 -1.15529
6690.0000 -5.37962 -1.39098
6700.0000 -5.66902 -1.94968
6710.0000 -6.40752 -1.99439
6720.0000 -6.64198 -2.72585
6730.0000 -7.09957 -2.45605
6740.0000 -6.87109 -3.08879
6750.0000 -6.84477 -3.24438
6760.0000 -6.75219 -3.16353
6770.0000 -6.32426 -2.26625
6780.0000 -6.13038 -1.71082
6790.0000 -6.35378 -1.31704
6800.0000 -6.00949 -0.93793
6810.0000 -6.34988 -0.95321
6820.0000 -5.99289 -0.89977
6830.0000 -5.89251 -1.61567
6840.0000 -6.31066 -1.61246
6850.0000 -6.46039 -1.81308
6860.0000 -6.34223 -2.04910
6870.0000 -6.45839 -1.93125
6880.0000 -6.31082 -1.47317
6890.0000 -6.06614 -1.50448
6900.0000 -5.72274 -1.81475
6910.0000 -4.99654 -2.51214
6920.0000 -5.34539 -3.45497
6930.0000 -4.97486 -3.32580
6940.0000 -4.98111 -3.89377
6950.0000 -5.31144 -3.83342
6960.0000 -5.59383 -3.86610
6970.0000 -5.79500 -3.91259
6980.0000 -6.03177 -3.38999
6990.0000 -5.94325 -3.19936
7000.0000 -5.67843 -3.54026
7010.0000 -5.81790 -3.82625
7020.0000 -5.80059 -4.05910
7030.0000 -5.84215 -4.49593
7040.0000 -5.49874 -4.63604
7050.0000 -5.67203 -4.40647
7060.0000 -5.93769 -4.34610
7070.0000 -5.79965 -4.06448
7080.0000 -5.89848 -3.66297
7090.0000 -5.65576 -3.43649
7100.0000 -5.70188 -3.47821
7110.0000 -5.48886 -3.85252
7120.0000 -6.02778 -3.63187
7130.0000 -5.55299 -3.86257
7140.0000 -5.58134 -3.92930
7150.0000 -5.58569 -4.08211
7160.0000 -5.66464 -3.87882
7170.0000 -5.45206 -4.28974
7180.0000 -5.43503 -4.56364
7190.0000 -5.61986 -4.17221
7200.0000 -5.90140 -4.44730
7210.0000 -5.56859 -4.58875
7220.0000 -5.47688 -4.65897
7230.0000 -5.03350 -5.11459
7240.0000 -4.74267 -5.17067
7250.0000 -4.38146 -4.91656
7260.0000 -4.90513 -5.26377
7270.0000 -4.69808 -5.41457
7280.0000 -4.42990 -5.50188
7290.0000 -4.95948 -4.59858
7300.0000 -4.88121 -4.49997
7310.0000 -4.60191 -4.47327
7320.0000 -4.96348 -4.73362
7330.0000 -5.54338 -4.65672
7340.0000 -5.47139 -4.45814
7350.0000 -5.32485 -4.34955
7360.0000 -5.00370 -4.60195
7370.0000 -4.96524 -4.07833
7380.0000 -5.12881 -4.36800
7390.0000 -5.06537 -4.67780
7400.0000 -5.48423 -4.95439
7410.0000 -5.33368 -4.60357
7420.0000 -5.45163 -4.16123
7430.0000 -5.81171 -3.92337
7440.0000 -5.54364 -3.36963
7450.0000 -5.69704 -3.32334
7460.0000 -5.55377 -3.39111
7470.0000 -5.22771 -3.87164
7480.0000 -5.21483 -3.63778
7490.0000 -5.13207 -3.40558
7500.0000 -5.07420 -3.52979
7510.0000 -5.09902 -3.52132
7520.0000 -5.39611 -3.94240
7530.0000 -6.05535 -3.49677
7540.0000 -5.76157 -3.47028
7550.0000 -6.17413 -3.59494
7560.0000 -6.49611 -4.00220
7570.0000 -6.28573 -4.21734
7580.0000 -6.84843 -4.71764
7590.0000 -6.84748 -5.04261
7600.0000 -6.97225 -4.80374
7610.0000 -7.26571 -4.96147
7620.0000 -7.85540 -4.64977
7630.0000 -8.44071 -4.18869
7640.0000 -8.56345 -4.47990
7650.0000 -8.15928 -4.81007
7660.0000 -8.02951 -4.65584
7670.0000 -7.63385 -4.65062
7680.0000 -7.25475 -4.33309
7690.0000 -7.56315 -3.80394
7700.0000 -7.23989 -3.66395
7710.0000 -7.25972 -3.43681
7720.0000 -7.04882 -3.38713
7730.0000 -7.05655 -3.07044
7740.0000 -7.12536 -3.45050
7750.0000 -6.90521 -3.55479
7760.0000 -7.37019 -3.48285
7770.0000 -7.98571 -3.47949
7780.0000 -8.44641 -3.17019
7790.0000 -8.41194 -2.69213
7800.0000 -8.30818 -2.29694
7810.0000 -8.09708 -2.21641
7820.0000 -8.04121 -2.00945
7830.0000 -7.82046 -2.03235
7840.0000 -7.89882 -1.90480
7850.0000 -7.98934 -2.29488
7860.0000 -8.36038 -2.29507
7870.0000 -7.84477 -2.17086
7880.0000 -8.11533 -2.69763
7890.0000 -7.95344 -3.00606
7900.0000 -8.31572 -3.56597
7910.0000 -8.09460 -3.49501
7920.0000 -8.35126 -3.24941
7930.0000 -8.64819 -3.54379
7940.0000 -8.76007 -4.19263
7950.0000 -8.83881 -4.48029
7960.0000 -8.90276 -5.09133
7970.0000 -9.00478 -5.27795
7980.0000 -8.81065 -5.16259
7990.0000 -8.71677 -5.22485
8000.0000 -8.71198 -5.13055
8010.0000 -8.46790 -5.03736
8020.0000 -8.55727 -4.70338
8030.0000 -8.48977 -4.12072
8040.0000 -8.89557 -4.75589
8050.0000 -9.22801 -4.80864
8060.0000 -9.20341 -4.74192
8070.0000 -9.56563 -4.80745
8080.0000 -9.77566 -4.66037
8090.0000 -10.13038 -4.31763
8100.0000 -10.54726 -4.40155
8110.0000 -10.28728 -4.49799
8120.0000 -10.76470 -4.96120
8130.0000 -10.18279 -4.93199
8140.0000 -10.66269 -4.85061
8150.0000 -10.67091 -4.82950
8160.0000 -10.32087 -5.50903
8170.0000 -10.14238 -5.28944
8180.0000 -9.98986 -5.50944
8190.0000 -9.47971 -5.09329
8200.0000 -9.76063 -4.86616
8210.0000 -9.12855 -4.62407
8220.0000 -8.60084 -5.20866
8230.0000 -8.19503 -4.89879
8240.0000 -8.03821 -5.52545
8250.0000 -8.29597 -5.54144
8260.0000 -8.54821 -5.70475
8270.0000 -9.03936 -5.63536
8280.0000 -9.17380 -5.94042
8290.0000 -9.10857 -5.88543
8300.0000 -9.21930 -6.46307
8310.0000 -8.85519 -6.72748
8320.0000 -8.67729 -6.99288
8330.0000 -8.66045 -7.06787
8340.0000 -8.72453 -7.24188
8350.0000 -8.88704 -7.08123
8360.0000 -9.35171 -7.12559
